Railway: Brisbane North; Timetable: Brisbane North Weekday 0400-0700;  Start time: 03:45

ECS Banyo Stabling to Northgate; Mass 270Te; Power 3000kW; Brake force 34Te; Maximum speed 30 km/h
Enters at Sunshine Coast,04:54,05:24
Arrives & departs Petrie,04:56,05:26
Arrives & departs Northgate,05:12,05:42
Arrives & departs Eagle Junction,05:16,05:46
Arrives & departs Bowen Hills,05:22,05:52
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,05:23,05:53


NABR Nambour to Roma Street; Mass 270Te; Power 2880kW; Brake force 34Te; Maximum speed 130 km/h
,T902,T908

Enters at Sunshine Coast,05:48,06:18
Arrives & departs Petrie,05:50,06:20
Arrives & departs Northgate,06:06,06:36
Arrives & departs Eagle Junction,06:10,06:40
Arrives & departs Bowen Hills,06:16,06:46
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,06:17,06:47


CABR Caboolture to Roma Street; Mass 280Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,D906

Enters at Sunshine Coast,06:06
Arrives & departs Petrie,06:08
Arrives & departs Northgate,06:24
Arrives & departs Eagle Junction,06:28
Arrives & departs Bowen Hills,06:34
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,06:35


CARW Caboolture to Rosewood; Mass 255Te; Power 2160kW; Brake force 35Te; Maximum speed 100 km/h
,16A0

Enters at Sunshine Coast,06:24
Arrives & departs Petrie,06:26
Arrives & departs Northgate,06:42
Arrives & departs Eagle Junction,06:46
Arrives & departs Bowen Hills,06:52
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,06:53


NABR Nambour to Roma Street; Mass 270Te; Power 2880kW; Brake force 35Te; Maximum speed 140 km/h
,T912

Enters at Sunshine Coast,06:42
Arrives & departs Petrie,06:44
Arrives & departs Northgate,07:00
Arrives & departs Eagle Junction,07:04
Arrives & departs Bowen Hills,07:10
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,07:11


NAIP Nambour to Ipswich; Mass 270Te; Power 2880kW; Brake force 35Te; Maximum speed 130 km/h
,T510

Enters at Sunshine Coast,06:55
Arrives & departs Petrie,06:56
Arrives & departs Northgate,07:12
Arrives at Eagle Junction,07:16
Terminates at Eagle Junction,07:16


ECS Lawnton to Kippa-ring
,EY11

New service at Lawnton from,EY02 at 05:16
Departs from Lawnton,05:21
Passes Petrie,05:23
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,05:24


BRRP Roma Street to Kippa-ring; Mass 272Te; Power 3000kW; Brake force 34Te; Maximum speed 140 km/h
,DY01,DY03

Enters at City Down Main,04:55,05:25
Arrives & departs Bowen Hills,04:56,05:26
Arrives & departs Eagle Junction,05:01,05:31
Arrives & departs Northgate,05:05,05:35
Arrives & departs Virginia,05:07,05:37
Arrives & departs Sunshine,05:08,05:38
Arrives & departs Geebung,05:10,05:40
Arrives & departs Zillmere,05:12,05:42
Arrives & departs Carseldine,05:15,05:45
Arrives & departs Bald Hills,05:18,05:48
Arrives & departs Strathpine,05:21,05:51
Arrives & departs Bray Park,05:23,05:53
Arrives & departs Lawnton,05:26,05:56
Arrives & departs Petrie,05:29,05:59
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,05:30,06:00


ECS Lawnton to Kippa-ring
,EY13

New service at Lawnton from,EY04 at 05:37
Departs from Lawnton,05:45
Passes Petrie,05:47
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,05:48


ECS Lawnton to Kippa-ring
,EY15

New service at Lawnton from,EY06 at 06:01
Departs from Lawnton,06:06
Passes Petrie,06:08
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,06:09


SPRP Springfield Central to Kippa-ring; Mass 270Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DY05,DY07

Enters at City Down Main,05:55,06:25
Arrives & departs Bowen Hills,05:56,06:26
Arrives & departs Eagle Junction,06:01,06:31
Arrives & departs Northgate,06:05,06:35
Arrives & departs Virginia,06:07,06:37
Arrives & departs Sunshine,06:08,06:38
Arrives & departs Geebung,06:10,06:40
Arrives & departs Zillmere,06:12,06:42
Arrives & departs Carseldine,06:15,06:45
Arrives & departs Bald Hills,06:18,06:48
Arrives & departs Strathpine,06:21,06:51
Arrives & departs Bray Park,06:23,06:53
Arrives & departs Lawnton,06:26,06:56
Arrives & departs Petrie,06:29,06:59
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,06:30,07:00


ECS Mayne ETS to Kippa-ring; Mass 255Te; Power 2880kW; Brake force 35Te; Maximum speed 60 km/h
,2Y23

Enters at City Down Main,06:20
Passes Bowen Hills,06:21
Passes Eagle Junction Down Main,06:26
Passes Northgate,06:31
Arrives at Petrie,06:46
Departs from Petrie,06:51
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,06:52


ECS Bowen Hills to Kippa-ring
,2Y29

New service at Bowen Hills from,1003 at 06:50
Change maximum speed to 60 at Bowen Hills,06:50
Departs from Bowen Hills,06:51
Passes Eagle Junction Down Main,06:55
Passes Northgate,07:00
Passes Petrie,07:17
Exits railway at Redcliffe,
allowable exit element(s): 317-31 ,07:18


SPRP Springfield Central to Kippa-ring; Mass 273Te; Power 3000kW; Brake force 33Te; Maximum speed 140 km/h
,DY09

Enters at City Down Main,06:55
Arrives & departs Bowen Hills,06:56
Arrives & departs Eagle Junction,07:01
Arrives & departs Northgate,07:05
Arrives & departs Virginia,07:07
Arrives & departs Sunshine,07:08
Arrives & departs Geebung,07:10
Arrives & departs Zillmere,07:12
Arrives at Carseldine,07:15
Terminates at Carseldine,07:15


RPSP Kippa-ring to Springfield Central; Mass 280Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DK02,DK04,DK06,DK08,DK10

Enters at Redcliffe,04:00,04:30,05:00,05:30,06:00
Arrives & departs Petrie,04:02,04:32,05:02,05:32,06:02
Arrives & departs Lawnton,04:04,04:34,05:04,05:34,06:04
Arrives & departs Bray Park,04:07,04:37,05:07,05:37,06:07
Arrives & departs Strathpine,04:09,04:39,05:09,05:39,06:09
Arrives & departs Bald Hills,04:12,04:42,05:12,05:42,06:12
Arrives & departs Carseldine,04:16,04:46,05:16,05:46,06:16
Arrives & departs Zillmere,04:18,04:48,05:18,05:48,06:18
Arrives & departs Geebung,04:20,04:50,05:20,05:50,06:20
Arrives & departs Sunshine,04:22,04:52,05:22,05:52,06:22
Arrives & departs Virginia,04:24,04:54,05:24,05:54,06:24
Arrives & departs Northgate,04:27,04:57,05:27,05:57,06:27
Arrives & departs Eagle Junction,04:31,05:01,05:31,06:01,06:31
Arrives & departs Bowen Hills,04:37,05:07,05:37,06:07,06:37
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,04:38,05:08,05:38,06:08,06:38


RPBR Kippa-ring to Roma Street; Mass 280Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,D904,D910

Enters at Redcliffe,05:48,06:12
Arrives & departs Petrie,05:50,06:14
Arrives & departs Lawnton,05:52,06:16
Arrives & departs Bray Park,05:55,06:19
Arrives & departs Strathpine,05:57,06:21
Arrives & departs Bald Hills,06:00,06:24
Arrives & departs Carseldine,06:04,06:28
Arrives & departs Zillmere,06:06,06:30
Arrives & departs Geebung,06:08,06:32
Arrives & departs Sunshine,06:10,06:34
Arrives & departs Virginia,06:12,06:36
Arrives & departs Northgate,06:15,06:39
Arrives & departs Eagle Junction,06:19,06:43
Arrives & departs Bowen Hills,06:25,06:49
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,06:26,06:50


RPSP Kippa-ring to Springfield Central; Mass 274Te; Power 3000kW; Brake force 33Te; Maximum speed 140 km/h
,DK12

Enters at Redcliffe,06:24
Arrives & departs Petrie,06:26
Arrives & departs Lawnton,06:28
Arrives & departs Bray Park,06:31
Arrives & departs Strathpine,06:33
Arrives & departs Bald Hills,06:36
Arrives & departs Carseldine,06:40
Arrives & departs Zillmere,06:42
Arrives & departs Geebung,06:44
Arrives & departs Sunshine,06:46
Arrives & departs Virginia,06:48
Arrives & departs Northgate,06:51
Arrives & departs Eagle Junction,06:55
Arrives & departs Bowen Hills,07:01
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,07:02


RPBR Kippa-ring to Roma Street; Mass 280Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,D914

Enters at Redcliffe,06:36
Arrives & departs Petrie,06:38
Arrives & departs Lawnton,06:40
Arrives & departs Bray Park,06:43
Arrives & departs Strathpine,06:45
Arrives & departs Bald Hills,06:48
Arrives & departs Carseldine,06:52
Arrives & departs Zillmere,06:54
Arrives & departs Geebung,06:56
Arrives & departs Sunshine,06:58
Arrives & departs Virginia,07:00
Arrives & departs Northgate,07:03
Arrives & departs Eagle Junction,07:07
Arrives & departs Bowen Hills,07:13
Exits railway at City Up Main,
allowable exit element(s): 2-17 ,07:14


RPBR Kippa-ring to Roma Street; Mass 280Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,D916

Enters at Redcliffe,06:48
Arrives & departs Petrie,06:50
Arrives & departs Lawnton,06:52
Arrives & departs Bray Park,06:55
Arrives & departs Strathpine,06:57
Arrives & departs Bald Hills,07:00
Arrives & departs Carseldine,07:04
Arrives & departs Zillmere,07:06
Arrives & departs Geebung,07:08
Arrives & departs Sunshine,07:10
Arrives & departs Virginia,07:12
Arrives at Northgate,07:15
Terminates at Northgate,07:15


BRSH Roma Street to Shorncliffe; Mass 270Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,DA01

Enters at City Down Suburban,04:47
Arrives & departs Bowen Hills,04:48
Arrives & departs Albion,04:52
Arrives & departs Wooloowin,04:54
Arrives & departs Eagle Junction,04:56
Arrives & departs Toombul,04:58
Arrives & departs Nundah,05:00
Arrives & departs Northgate,05:02
Arrives & departs Bindha,05:05
Arrives & departs Banyo,05:07
Arrives & departs Nudgee,05:09
Arrives & departs Boondall,05:12
Arrives & departs North Boondall,05:14
Arrives & departs Deagon,05:16
Arrives & departs Sandgate,05:18
Arrives at Shorncliffe,05:20
Changes direction at Shorncliffe,05:27
At Shorncliffe forms new service,D812 at 05:29


SHCL Shorncliffe to Cleveland
,D812

New service at Shorncliffe from,DA01 at 05:29
Departs from Shorncliffe,05:39
Arrives & departs Sandgate,05:41
Arrives & departs Deagon,05:43
Arrives & departs North Boondall,05:45
Arrives & departs Boondall,05:47
Arrives & departs Nudgee,05:50
Arrives & departs Banyo,05:52
Arrives & departs Bindha,05:54
Arrives & departs Northgate,05:57
Arrives & departs Nundah,05:59
Arrives & departs Toombul,06:01
Arrives & departs Eagle Junction,06:03
Arrives & departs Wooloowin,06:05
Arrives & departs Albion,06:07
Arrives & departs Bowen Hills,06:11
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:12


BRSH Roma Street to Shorncliffe; Mass 270Te; Power 3000kW; Brake force 30Te; Maximum speed 140 km/h
,DA03

Enters at City Down Suburban,05:17
Arrives & departs Bowen Hills,05:18
Arrives & departs Albion,05:22
Arrives & departs Wooloowin,05:24
Arrives & departs Eagle Junction,05:26
Arrives & departs Toombul,05:28
Arrives & departs Nundah,05:30
Arrives & departs Northgate,05:32
Arrives & departs Bindha,05:35
Arrives & departs Banyo,05:37
Arrives & departs Nudgee,05:39
Arrives & departs Boondall,05:42
Arrives & departs North Boondall,05:44
Arrives & departs Deagon,05:46
Arrives & departs Sandgate,05:48
Arrives at Shorncliffe,05:50
Changes direction at Shorncliffe,05:52
At Shorncliffe forms new service,D814 at 05:52


SHCL Shorncliffe to Cleveland
,D814

New service at Shorncliffe from,DA03 at 05:52
Departs from Shorncliffe,05:54
Arrives & departs Sandgate,05:56
Arrives & departs Deagon,05:58
Arrives & departs North Boondall,06:00
Arrives & departs Boondall,06:02
Arrives & departs Nudgee,06:05
Arrives & departs Banyo,06:07
Arrives & departs Bindha,06:09
Arrives & departs Northgate,06:12
Arrives & departs Nundah,06:14
Arrives & departs Toombul,06:16
Arrives & departs Eagle Junction,06:18
Arrives & departs Wooloowin,06:20
Arrives & departs Albion,06:22
Arrives & departs Bowen Hills,06:26
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:27


BRSH Roma Street to Shorncliffe; Mass 274Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DA05

Enters at City Down Suburban,05:32
Arrives & departs Bowen Hills,05:33
Arrives & departs Albion,05:37
Arrives & departs Wooloowin,05:39
Arrives & departs Eagle Junction,05:41
Arrives & departs Toombul,05:43
Arrives & departs Nundah,05:45
Arrives & departs Northgate,05:47
Arrives & departs Bindha,05:50
Arrives & departs Banyo,05:52
Arrives & departs Nudgee,05:54
Arrives & departs Boondall,05:57
Arrives & departs North Boondall,05:59
Arrives & departs Deagon,06:01
Arrives & departs Sandgate,06:03
Arrives at Shorncliffe,06:05
Changes direction at Shorncliffe,06:07
At Shorncliffe forms new service,D816 at 06:07


SHCL Shorncliffe to Cleveland
,D816

New service at Shorncliffe from,DA05 at 06:07
Departs from Shorncliffe,06:09
Arrives & departs Sandgate,06:11
Arrives & departs Deagon,06:13
Arrives & departs North Boondall,06:15
Arrives & departs Boondall,06:17
Arrives & departs Nudgee,06:20
Arrives & departs Banyo,06:22
Arrives & departs Bindha,06:24
Arrives & departs Northgate,06:27
Arrives & departs Nundah,06:29
Arrives & departs Toombul,06:31
Arrives & departs Eagle Junction,06:33
Arrives & departs Wooloowin,06:35
Arrives & departs Albion,06:37
Arrives & departs Bowen Hills,06:41
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:42


CLSH Cleveland to Shorncliffe; Mass 275Te; Power 2880kW; Brake force 35Te; Maximum speed 100 km/h
,1A07

Enters at City Down Suburban,05:47
Arrives & departs Bowen Hills,05:48
Arrives & departs Albion,05:52
Arrives & departs Wooloowin,05:54
Arrives & departs Eagle Junction,05:56
Arrives & departs Toombul,05:58
Arrives & departs Nundah,06:00
Arrives & departs Northgate,06:02
Arrives & departs Bindha,06:05
Arrives & departs Banyo,06:07
Arrives & departs Nudgee,06:09
Arrives & departs Boondall,06:12
Arrives & departs North Boondall,06:14
Arrives & departs Deagon,06:16
Arrives & departs Sandgate,06:18
Arrives at Shorncliffe,06:20
Changes direction at Shorncliffe,06:22
At Shorncliffe forms new service,1818 at 06:22


SHCL Shorncliffe to Cleveland
,1818

New service at Shorncliffe from,1A07 at 06:22
Departs from Shorncliffe,06:24
Arrives & departs Sandgate,06:26
Arrives & departs Deagon,06:28
Arrives & departs North Boondall,06:30
Arrives & departs Boondall,06:32
Arrives & departs Nudgee,06:35
Arrives & departs Banyo,06:37
Arrives & departs Bindha,06:39
Arrives & departs Northgate,06:42
Arrives & departs Nundah,06:44
Arrives & departs Toombul,06:46
Arrives & departs Eagle Junction,06:48
Arrives & departs Wooloowin,06:50
Arrives & departs Albion,06:52
Arrives & departs Bowen Hills,06:56
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:57


BRSH Roma Street to Shorncliffe; Mass 274Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DA09

Enters at City Down Suburban,06:02
Arrives & departs Bowen Hills,06:03
Arrives & departs Albion,06:07
Arrives & departs Wooloowin,06:09
Arrives & departs Eagle Junction,06:11
Arrives & departs Toombul,06:13
Arrives & departs Nundah,06:15
Arrives & departs Northgate,06:17
Arrives & departs Bindha,06:20
Arrives & departs Banyo,06:22
Arrives & departs Nudgee,06:24
Arrives & departs Boondall,06:27
Arrives & departs North Boondall,06:29
Arrives & departs Deagon,06:31
Arrives & departs Sandgate,06:33
Arrives at Shorncliffe,06:35
Changes direction at Shorncliffe,06:37
At Shorncliffe forms new service,D820 at 06:37


SHCL Shorncliffe to Cleveland
,D820

New service at Shorncliffe from,DA09 at 06:37
Departs from Shorncliffe,06:39
Arrives & departs Sandgate,06:41
Arrives & departs Deagon,06:43
Arrives & departs North Boondall,06:45
Arrives & departs Boondall,06:47
Arrives & departs Nudgee,06:50
Arrives & departs Banyo,06:52
Arrives & departs Bindha,06:54
Arrives & departs Northgate,06:57
Arrives & departs Nundah,06:59
Arrives & departs Toombul,07:01
Arrives & departs Eagle Junction,07:03
Arrives & departs Wooloowin,07:05
Arrives & departs Albion,07:07
Arrives & departs Bowen Hills,07:11
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,07:12


CLSH Cleveland to Shorncliffe; Mass 275Te; Power 2880kW; Brake force 34Te; Maximum speed 100 km/h
,1A11

Enters at City Down Suburban,06:17
Arrives & departs Bowen Hills,06:18
Arrives & departs Albion,06:22
Arrives & departs Wooloowin,06:24
Arrives & departs Eagle Junction,06:26
Arrives & departs Toombul,06:28
Arrives & departs Nundah,06:30
Arrives & departs Northgate,06:32
Arrives & departs Bindha,06:35
Arrives & departs Banyo,06:37
Arrives & departs Nudgee,06:39
Arrives & departs Boondall,06:42
Arrives & departs North Boondall,06:44
Arrives & departs Deagon,06:46
Arrives & departs Sandgate,06:48
Arrives at Shorncliffe,06:50
Changes direction at Shorncliffe,06:52
At Shorncliffe forms new service,1822 at 06:52


SHCL Shorncliffe to Cleveland
,1822

New service at Shorncliffe from,1A11 at 06:52
Departs from Shorncliffe,06:54
Arrives & departs Sandgate,06:56
Arrives & departs Deagon,06:58
Arrives & departs North Boondall,07:00
Arrives & departs Boondall,07:02
Arrives & departs Nudgee,07:05
Arrives & departs Banyo,07:07
Arrives & departs Bindha,07:09
Arrives & departs Northgate,07:12
Arrives & departs Nundah,07:14
Arrives at Toombul,07:16
Terminates at Toombul,07:16


CLSH Cleveland to Shorncliffe; Mass 275Te; Power 3000kW; Brake force 34Te; Maximum speed 140 km/h
,DA13

Enters at City Down Suburban,06:32
Arrives & departs Bowen Hills,06:33
Arrives & departs Albion,06:37
Arrives & departs Wooloowin,06:39
Arrives & departs Eagle Junction,06:41
Arrives & departs Toombul,06:43
Arrives & departs Nundah,06:45
Arrives & departs Northgate,06:47
Arrives & departs Bindha,06:50
Arrives & departs Banyo,06:52
Arrives & departs Nudgee,06:54
Arrives & departs Boondall,06:57
Arrives & departs North Boondall,06:59
Arrives & departs Deagon,07:01
Arrives & departs Sandgate,07:03
Arrives at Shorncliffe,07:05
Changes direction at Shorncliffe,07:07
At Shorncliffe forms new service,D824 at 07:07


SHCL Shorncliffe to Cleveland
,D824

New service at Shorncliffe from,DA13 at 07:07
Departs from Shorncliffe,07:09
Arrives & departs Sandgate,07:11
Arrives & departs Deagon,07:13
Arrives at North Boondall,07:15
Terminates at North Boondall,07:15


CLSH Cleveland to Shorncliffe; Mass 285Te; Power 3000kW; Brake force 35Te; Maximum speed 140 km/h
,DA15

Enters at City Down Suburban,06:47
Arrives & departs Bowen Hills,06:48
Arrives & departs Albion,06:52
Arrives & departs Wooloowin,06:54
Arrives & departs Eagle Junction,06:56
Arrives & departs Toombul,06:58
Arrives & departs Nundah,07:00
Arrives & departs Northgate,07:02
Arrives & departs Bindha,07:05
Arrives & departs Banyo,07:07
Arrives & departs Nudgee,07:09
Arrives & departs Boondall,07:12
Arrives & departs North Boondall,07:14
Arrives at Deagon,07:16
Terminates at Deagon,07:16


BRSH Roma Street to Northgate; Mass 270Te; Power 2880kW; Brake force 35Te; Maximum speed 130 km/h
,1W01

Enters at City Down Suburban,04:32
Arrives & departs Bowen Hills,04:33
Arrives & departs Albion,04:37
Arrives & departs Wooloowin,04:39
Arrives & departs Eagle Junction,04:41
Arrives & departs Toombul,04:43
Arrives & departs Nundah,04:45
Arrives at Northgate,04:47
At Northgate forms new service,2A01 at 04:47


ECS Northgate to Banyo Stabling S1
,2A01

New service at Northgate from,1W01 at 04:47
Change maximum speed to 30 at Northgate,04:48
Departs from Northgate,04:48
Arrives at Banyo Stabling,04:53
Changes direction at Banyo Stabling,04:55
At Banyo Stabling forms new service,2H02 at 04:56


ECS Banyo Stabling to Northgate
,2H02

New service at Banyo Stabling from,2A01 at 04:56
Departs from Banyo Stabling,05:07
Arrives at Northgate,05:11
At Northgate forms new service,1H02 at 05:11


SHCL Northgate to Manly
,1H02

New service at Northgate from,2H02 at 05:11
Change maximum speed to 130 at Northgate,05:12
Departs from Northgate,05:12
Arrives & departs Nundah,05:14
Arrives & departs Toombul,05:16
Arrives & departs Eagle Junction,05:18
Arrives & departs Wooloowin,05:20
Arrives & departs Albion,05:22
Arrives & departs Bowen Hills,05:26
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,05:27


BRSH Roma Street to Northgate; Mass 270Te; Power 2160kW; Brake force 35Te; Maximum speed 100 km/h
,1W03

Enters at City Down Suburban,05:02
Arrives & departs Bowen Hills,05:03
Arrives & departs Albion,05:07
Arrives & departs Wooloowin,05:09
Arrives & departs Eagle Junction,05:11
Arrives & departs Toombul,05:13
Arrives & departs Nundah,05:15
Arrives at Northgate,05:17
At Northgate forms new service,2A05 at 05:17


ECS Northgate to Banyo Stabling S1
,2A05

New service at Northgate from,1W03 at 05:17
Change maximum speed to 30 at Northgate,05:21
Departs from Northgate,05:21
Arrives at Banyo Stabling,05:26
Changes direction at Banyo Stabling,05:28
At Banyo Stabling forms new service,2S08 at 05:29


ECS Banyo Stabling to Northgate
,2S08

New service at Banyo Stabling from,2A05 at 05:29
Departs from Banyo Stabling,05:44
Arrives at Northgate,05:48
At Northgate forms new service,1S08 at 05:48


SHBR Northgate to Boggo Road
,1S08

New service at Northgate from,2S08 at 05:48
Change maximum speed to 100 at Northgate,05:49
Departs from Northgate,05:49
Arrives & departs Nundah,05:51
Arrives & departs Toombul,05:53
Arrives & departs Eagle Junction,05:55
Arrives & departs Wooloowin,05:57
Arrives & departs Albion,05:59
Arrives & departs Bowen Hills,06:03
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:04


ECS Redbank Stabling to Banyo Stabling S1 via Down Main; Mass 260Te; Power 2880kW; Brake force 35Te; Maximum speed 45 km/h
,2A07

Enters at City Down Main,05:43
Passes Bowen Hills,05:43
Passes Eagle Junction Down Main,05:48
Arrives at Northgate,05:54
Change maximum speed to 30 at Northgate,05:54
Departs from Northgate,05:55
Arrives at Banyo Stabling,06:00
Changes direction at Banyo Stabling,06:02
At Banyo Stabling forms new service,2S12 at 06:03


ECS Banyo Stabling to Northgate
,2S12

New service at Banyo Stabling from,2A07 at 06:03
Departs from Banyo Stabling,06:12
Arrives at Northgate,06:17
At Northgate forms new service,1S12 at 06:18


SHBR Northgate to Boggo Road
,1S12

New service at Northgate from,2S12 at 06:18
Change maximum speed to 100 at Northgate,06:19
Departs from Northgate,06:19
Arrives & departs Nundah,06:21
Arrives & departs Toombul,06:23
Arrives & departs Eagle Junction,06:25
Arrives & departs Wooloowin,06:27
Arrives & departs Albion,06:29
Arrives & departs Bowen Hills,06:33
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:34


ECS Redbank Stabling to Banyo Stabling S1; Mass 260Te; Power 2880kW; Brake force 32Te; Maximum speed 45 km/h
,AA09

Enters at City Down Suburban,06:53
Passes Bowen Hills,06:54
Passes Northgate,07:05
Arrives at Bindha,07:08
Departs from Bindha,07:09
Arrives at Banyo Stabling,07:11
Terminates at Banyo Stabling,07:11


BRBD Roma Street to Domestic Airport P1; Mass 270Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,DP01,DP03

Enters at City Down Suburban,04:35,05:05
Arrives & departs Bowen Hills,04:36,05:06
Arrives & departs Albion,04:40,05:10
Arrives & departs Wooloowin,04:42,05:12
Arrives & departs Eagle Junction,04:44,05:14
Arrives & departs International Airport,04:52,05:22
Arrives at Domestic Airport,04:55,05:25
Changes direction at Domestic Airport,04:57,05:27
At Domestic Airport forms new service,DG06 at 04:58,DG08 at 05:28


BDVL Domestic Airport to Varsity Lakes
,DG06,DG08

New service at Domestic Airport from,DP01 at 04:58,DP03 at 05:28
Departs from Domestic Airport,05:04,05:34
Arrives & departs International Airport,05:08,05:38
Arrives & departs Eagle Junction,05:15,05:45
Arrives & departs Wooloowin,05:17,05:47
Arrives & departs Albion,05:19,05:49
Arrives & departs Bowen Hills,05:23,05:53
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,05:24,05:54


VLBD Varsity Lakes to Domestic Airport P1; Mass 275Te; Power 3000kW; Brake force 32Te; Maximum speed 140 km/h
,DP05,DP07

Enters at City Down Suburban,05:35,06:05
Arrives & departs Bowen Hills,05:36,06:06
Arrives & departs Albion,05:40,06:10
Arrives & departs Wooloowin,05:42,06:12
Arrives & departs Eagle Junction,05:44,06:14
Arrives & departs International Airport,05:52,06:22
Arrives at Domestic Airport,05:55,06:25
Changes direction at Domestic Airport,05:57,06:27
At Domestic Airport forms new service,DG10 at 05:58,DG12 at 06:28


BDVL Domestic Airport to Varsity Lakes
,DG10,DG12

New service at Domestic Airport from,DP05 at 05:58,DP07 at 06:28
Departs from Domestic Airport,06:04,06:34
Arrives & departs International Airport,06:08,06:38
Arrives & departs Eagle Junction,06:15,06:45
Arrives & departs Wooloowin,06:17,06:47
Arrives & departs Albion,06:19,06:49
Arrives & departs Bowen Hills,06:23,06:53
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:24,06:54


VLBD Varsity Lakes to Domestic Airport P1; Mass 272Te; Power 3000kW; Brake force 34Te; Maximum speed 140 km/h
,DP09

Enters at City Down Suburban,06:35
Arrives & departs Bowen Hills,06:36
Arrives & departs Albion,06:40
Arrives & departs Wooloowin,06:42
Arrives & departs Eagle Junction,06:44
Arrives & departs International Airport,06:52
Arrives at Domestic Airport,06:55
Changes direction at Domestic Airport,06:57
At Domestic Airport forms new service,DG14 at 06:58


BDVL Domestic Airport to Varsity Lakes
,DG14

New service at Domestic Airport from,DP09 at 06:58
Departs from Domestic Airport,07:04
Arrives & departs International Airport,07:08
Arrives at Eagle Junction,07:15
Terminates at Eagle Junction,07:15


BRDB Roma Street to Doomben; Mass 260Te; Power 3000kW; Brake force 30Te; Maximum speed 140 km/h
,DB01

Enters at City Down Suburban,05:27
Arrives & departs Bowen Hills,05:28
Arrives & departs Albion,05:32
Arrives & departs Wooloowin,05:34
Arrives at Eagle Junction,05:36
Departs from Eagle Junction,05:37
Arrives & departs Clayfield,05:40
Arrives & departs Hendra,05:42
Arrives & departs Ascot,05:44
Arrives at Doomben,05:46
Changes direction at Doomben,05:48
At Doomben forms new service,DS10 at 05:49


DBBR Doomben to Boggo Road
,DS10

New service at Doomben from,DB01 at 05:49
Departs from Doomben,05:58
Arrives & departs Ascot,06:01
Arrives & departs Hendra,06:03
Arrives & departs Clayfield,06:05
Arrives at Eagle Junction,06:07
Departs from Eagle Junction,06:08
Arrives & departs Wooloowin,06:10
Arrives & departs Albion,06:12
Arrives & departs Bowen Hills,06:16
Exits railway at City Up Suburban,
allowable exit element(s): 2-19 ,06:17


BRDB Roma Street to Doomben; Mass 250Te; Power 2160kW; Brake force 34Te; Maximum speed 100 km/h
,1B03

Enters at City Down Suburban,05:57
Arrives & departs Bowen Hills,05:58
Arrives & departs Albion,06:02
Arrives & departs Wooloowin,06:04
Arrives at Eagle Junction,06:06
Departs from Eagle Junction,06:07
Arrives & departs Clayfield,06:10
Arrives & departs Hendra,06:12
Arrives & departs Ascot,06:14
Arrives at Doomben,06:16
Changes direction at Doomben,06:18
At Doomben forms new service,1S14 at 06:19


DBBR Doomben to Boggo Road
,1S14

New service at Doomben from,1B03 at 06:19
Departs from Doomben,06:28
Arrives & departs Ascot,06:31
Arrives & departs Hendra,06:33
Arrives & departs Clayfield,06:35
Arrives at Eagle Junction,06:37
Departs from Eagle Junction,06:38
Arrives & departs Wooloowin,06:40
